gene,0,1,11,14,15,16,17_21,18,19,20,3,4,9,AII,AII*,Astrocyte,BB,CAI,CAII,DB1,DB2,DB3a,DB3b,DB4a,DB4b,DB5,DB6,FMB,GB,H1,H2,HAC11,HAC12,HAC13,HAC14,HAC15,HAC17,HAC18,HAC19,HAC2,HAC20,HAC21,HAC23,HAC24,HAC26,HAC27,HAC28,HAC29,HAC3,HAC30,HAC32,HAC33,HAC34,HAC35,HAC37,HAC38,HAC39,HAC4,HAC40,HAC41,HAC42,HAC44,HAC45,HAC46,HAC48,HAC49,HAC5,HAC50,HAC51,HAC52,HAC53,HAC54,HAC55,HAC56,HAC57,HAC59,HAC6,HAC60,HAC62,HAC63,HAC64,HAC65,HAC66,HAC68,HAC71,HAC72,HAC74,HAC75,HAC77,HAC78,HAC79,HAC8,HAC80,HAC81,HAC82,HAC84,HAC86,HAC87,HAC88,HAC89,HAC9,HAC90,HAC91,HAC92,HAC93,HAC95,HRGC3,HRGC4,HRGC5,IMB,MG,MG_OFF,MG_ON,ML_Cone,Microglia,OFF-SAC,OFF-SAC*,OFFx,ON-SAC,ON_DSGC,PENK,PG_OFF_1,PG_OFF_2,PG_ON,RB,Rod,SEG,SEG*,S_Cone,VG3,VG3*,VIP,ipRGC_1,ipRGC_2,nNOS
ENSG00000188290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23950844,0.0,0.0,0.0,0.0,0.0,0.35810542,0.0,0.0,0.34866202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2931779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46936846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094847165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32085133,0.0,0.2602241,0.0,0.0,0.0,0.0,0.30303234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41778097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513288,0.0,0.0,0.24859478,0.0,0.26721066,0.0,0.3104636,0.0,0.0,0.0,0.27199998,0.0,0.354106,0.0,0.2138063,0.22865935,0.1630362,0.23813897,0.0,0.2916234,0.0,0.0,0.40433216,0.28773862,0.0,0.37625477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27382153,0.0,0.0,0.47954965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35127804,0.37765747,0.0,0.0,0.0,0.0
ENSG00000221978,0.33254197,0.0,0.3925889,0.32859296,0.27168098,0.0,0.4114535,0.4904014,0.0,0.45770955,0.0,0.4706249,0.0,0.0,0.0,0.0,0.0,0.17622776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20966493,0.0,0.0,0.0,0.0,0.0,0.0,0.20660733,0.0,0.2875314,0.0,0.0,0.0,0.0,0.26168835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41199502,0.0,0.0,0.0,0.0,0.0,0.0,0.4650988,0.0,0.39568517,0.3935045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27716705,0.0
ENSG00000160075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10979259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078369,1.105594,1.1966265,1.081499,1.1871763,1.1361046,1.1208885,1.0628667,1.18473,1.1113505,1.1078647,1.1361405,1.2251875,1.1484748,0.59285665,0.883344,0.0,0.0,0.647591,0.6901642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503107,0.5496257,0.56698287,0.0,0.55634636,0.0,0.5586724,0.0,0.59165204,0.5519687,0.0,0.5312902,0.48967275,0.66467744,0.54704624,0.6012007,0.5713477,0.53824383,0.50941247,0.57199323,0.6417415,0.41938916,0.60927045,0.6253449,0.5221263,0.63492644,0.64418447,0.64664674,0.621194,0.55838287,0.5579133,0.0,0.4654114,0.56003404,0.5282369,0.55180615,0.6103546,0.53590536,0.5206016,0.7285143,0.6186372,0.5940883,0.5793509,0.6144229,0.6189498,0.52592236,0.5808509,0.55124176,0.6567467,0.5538622,0.6287362,0.5113474,0.6102243,0.88758063,0.93870854,0.46917188,0.5299865,0.45545405,0.6830689,0.65868014,0.67127407,1.2454686,0.5308332,0.58286434,0.47697648,1.2079184,1.1421453,1.2261009,0.596362,0.5181064,1.210429,0.60248804,1.3667725,0.388403,1.3243841,1.3144724,1.3890483,0.67159164,0.66335875,0.0,0.0,0.0,1.0537044,1.0768297,0.0,0.71258116,0.5615855,0.66630757,0.0,0.57478213,1.0889727,0.52192146,1.0207987,1.0663514,1.1378063,0.0,1.9980714,0.0,1.3178928,0.0,0.49342173,0.67470944,0.60797465,1.2474315,1.1022701,0.5691191
ENSG00000187730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2998132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32289922,0.0,0.4286747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000067606,0.30059928,0.0,0.44154567,0.34040695,0.49632514,0.5282304,0.0,0.44456816,0.39762193,0.5715505,0.0,0.4444456,0.0,0.0,0.0,0.0,0.0,0.17488688,0.26043725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23666206,0.0,0.0,0.0,0.20808555,0.0,0.0,0.0,0.0,0.12744232,0.22659326,0.0,0.2841458,0.0,0.19027184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3410042,0.0,0.0,0.0,0.0,0.0,0.0,0.1329552,0.0,0.0,0.0,0.0,0.0,0.0,0.23385815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16165556,0.0,0.17965883,0.16178603,0.0,0.23789403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28046092,0.0,0.48543572,0.48776692,0.5053072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45533487,0.0,0.0
ENSG00000149527,0.3965356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5122366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25047868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4737958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116198,0.0,0.26082495,0.0,0.0,0.46145007,0.0,0.0,0.27496588,0.27199325,0.0,0.0,0.10589938,0.4386878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25644004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5358721,0.0,0.0,0.26208276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15857653,0.0,0.0,0.23330122,0.31514722,0.39930698,0.0,0.0,0.0,0.27540734,0.0,0.52394664,0.0,0.0,0.0,0.26773292,0.0,0.2111121,0.0,0.0,0.19148907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0354116,0.0,0.0,0.5415022,0.0,0.69280815,0.36207047,0.0,0.20105529,0.27267605,0.0,0.0,0.0,0.0,0.0,1.099719,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000169598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23458095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35376254,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000196581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37429723,0.28661817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3808957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2474652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131697,0.0,0.0,0.0,0.0,0.3743812,0.4333918,0.0,0.0,0.0,0.38584244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17513841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16643475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25035223,0.0,0.0,0.19832729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33408397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000069424,0.45862842,0.65771526,0.69994617,0.57899255,0.79795814,0.78161263,0.6182951,0.592772,0.665584,0.4210704,0.0,0.6302663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331954,0.0,0.0,0.0,0.14833552,0.0,0.0,0.0,0.0,0.0,0.0,0.5673564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30907094,0.49827367,0.0,0.0,0.25376475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45456094,0.0,0.38288197,0.0,0.0,0.0,0.55968845,0.0,0.0,0.17836711,0.0,0.0,0.208777,0.29854375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5395029,0.0,0.6282239,0.7910902,0.58446383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46727228,0.0,0.0,0.0
ENSG00000116254,0.6295727,1.1677774,0.9548005,1.017899,1.0371488,1.0421369,0.82687956,0.9147335,1.0148176,0.7311118,0.8972526,0.98733735,1.0044295,0.0,0.0,0.0,0.0,0.696877,0.7345871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37473843,0.0,0.7616235,0.5530804,0.70028985,0.6850492,0.60217094,0.80614674,0.5852252,0.0,0.8075841,0.5148377,0.5171151,0.80332667,0.44925308,0.5337634,0.5507489,0.46833065,0.71959907,0.43195975,0.7045033,0.0,0.6536761,0.6412624,0.7016788,0.62029433,0.6717504,0.67745495,0.62200606,0.56345886,0.61367524,0.7157093,0.7460002,0.4143474,0.69496125,0.6585187,0.62821317,0.5365713,0.60953027,0.91183645,0.55124176,0.46439934,0.4377262,0.44579917,0.81871915,0.70670336,0.704474,0.5660511,0.5876311,0.50566375,0.53013825,0.75724673,0.36249733,0.35060292,0.20533538,0.36426347,0.3272251,0.47105122,0.45351762,0.4940132,0.7812738,0.3747248,0.6316446,0.43263578,0.6479417,0.4360158,0.26371765,0.49296385,0.38695857,0.6930906,0.3964039,0.6451816,0.4683559,0.67569125,0.40804458,0.4233006,0.31595275,0.0,0.2307567,0.0,0.0,0.0,0.0,0.41703197,0.0,0.0,0.46029037,0.5400679,0.0,0.6776841,1.117773,0.6229109,0.41909796,0.70299053,1.146095,0.0,0.0,0.0,0.3152123,0.0,0.74864554,0.5380429,0.8704341,0.7178295,0.8609756,0.5703634
ENSG00000116251,0.0,0.0,0.0,0.0,0.0,0.0,0.3297752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19841284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13374329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27600548,0.0,0.27414787,0.0,0.0,0.29096985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30686817,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000097021,0.6095839,0.43656015,0.6045202,0.6033836,0.74627995,0.6455664,0.6029336,0.5754711,0.69006157,0.6371889,0.62373054,0.5681641,0.58250237,0.0,0.0,0.0,0.0,0.26182014,0.25833347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16997331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20123883,0.0,0.0,0.0,0.0,0.6178416,0.59714645,0.0,0.0,0.0,0.0,0.0,0.0,0.68670994,0.0,0.6211698,0.66012704,0.645741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6215286,0.55608165,0.0
ENSG00000187017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3831506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207051,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007923,0.42992583,0.0,0.36916402,0.0,0.2999543,0.12558424,0.3087745,0.0,0.45480812,0.4771111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1696103,0.0,0.0,0.14595959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19196503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42733276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5406984,0.5259782,0.51695323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171735,2.3796127,2.078839,2.5548909,2.1504257,2.3573115,1.9745617,2.340658,2.204511,2.5033476,2.4414423,2.1361055,2.2566233,2.3707693,1.5297074,1.449067,0.84893805,1.1676162,1.1827295,1.5246137,1.2224362,1.0569938,1.1939619,1.0732877,1.4090209,1.312706,1.2078563,1.1019402,1.0747701,1.3077885,1.4871273,1.430621,1.3657885,1.286168,1.4987245,1.1669843,1.2835313,1.44764,1.564018,1.3335421,1.2565991,1.4669752,1.4273456,1.2574672,1.7333605,1.3173038,1.3212088,1.8659794,1.3913472,1.4630214,1.5409882,1.2842426,1.3166856,1.3934715,1.2827497,1.3040614,1.6066036,1.3407278,1.6179588,1.4050713,1.5618962,1.115788,1.3060477,1.8159666,1.4324849,1.4336389,1.3898667,1.2507174,1.322783,1.301642,1.4711185,1.5385728,1.2231532,1.5674666,1.5473803,1.4329975,1.472563,1.4151897,1.3850745,1.1605613,1.5646713,1.3372141,1.3659525,1.698334,1.2678268,1.3941152,1.3875678,1.2799807,1.2887762,1.4107722,1.3558432,1.420651,1.4534819,1.4447956,1.3519621,1.4241391,1.2056904,1.2794445,1.5673699,1.4860831,1.2421796,1.507312,1.2344697,1.3591344,1.3435955,1.2105292,1.1634929,1.571738,2.0274625,1.2393185,1.1968701,0.7448156,2.3957162,2.416782,1.2906861,0.0,1.1714246,1.2682073,1.2182485,1.1548934,1.9667684,1.5215063,2.6481352,2.6363807,2.719088,0.9483881,1.0578258,1.2073605,1.2552922,1.3110025,1.2473114,1.3139195,1.2309093,1.792269,2.2587185,1.2479247
ENSG00000049246,1.1620108,0.8338145,1.0906266,0.97148025,0.9446668,0.7565311,1.1958215,1.094562,0.90445626,1.4856925,0.8225977,1.007085,0.8851248,0.7933991,1.1241919,0.6253677,1.8655146,0.29985955,0.42404222,1.6424406,1.7694054,1.596893,1.5896537,1.7264113,1.6912808,1.7756727,1.5029571,1.6597631,1.9317019,1.2829627,1.2200211,1.2510695,1.0417222,0.7288699,0.98335683,0.9048841,0.79240054,0.6556974,0.5435586,0.58494645,0.913653,0.9236293,0.32857445,0.5225523,0.47359306,0.5236285,0.60488784,0.8828424,0.833664,0.62288827,0.9240953,0.36485606,0.50313044,0.7912803,0.37180585,0.6596818,0.56008863,0.5029317,0.5201006,0.60919684,0.9016861,1.130266,0.55643636,0.8355832,0.7216835,0.6963854,1.0986123,1.0088866,0.3793908,0.7282324,0.71649593,0.52854407,0.87345535,0.6783321,0.8949553,0.6786927,1.0022779,0.4812639,0.77021223,0.9583595,0.9036611,0.61292917,0.8140581,0.8739305,1.184262,1.0504987,1.3556483,1.2956761,1.3100467,0.6454091,0.9671119,1.0531303,1.0882535,1.3883331,0.80626315,1.264752,0.67653084,1.207145,0.6032999,0.95489955,0.45244378,0.9802878,0.98035717,1.0344634,1.1358331,1.2053818,0.47368354,0.48614466,0.0,1.9125042,1.2619445,1.1595014,1.1884722,0.7885314,0.0,1.0565784,1.3128395,1.648549,1.0103076,0.96748614,0.85197717,1.0717521,1.0852703,1.0049925,1.4624064,0.9903987,0.9626377,1.1573682,0.95036453,0.76864165,1.1642457,0.695872,0.80812794,1.0479685,0.4418597
